sub,story,segment,segment_count,segment_num,base_segment,segment_pair,condition,cond_direction,cond_amount,target_points,e_total,e_target,res_1_simi_self_z,res_1_simi_other_z,res_1_MAD_z,res_1_MAD_sub_z,res_1_MD_z,res_1_MD_sub_z,segment_count_demean,segment_num_demean
0131-1,2,2_06,5,6,2_07,nan,r_p,b,p_r/r_p,4.5,2.5,1.5,0.8246427851635866,0.8476616047301927,1.0126993503907382,0.9286404324760292,1.030339364794013,0.973936871060201,-0.5,0
0131-1,2,2_04,7,4,2_05,2_04-05,r0,b,p0/r0,4.0,1.5,0.0,0.4219134817149136,0.4640491474922341,0.6379328608260335,0.450747528013089,0.6260539819804097,0.4826443557429987,1.5,-2
0131-1,2,2_04,7,4,2_05,2_04-05,r,b,p/r,4.0,3.0,2.0,0.7203389188360406,0.9030753738600612,0.7625635706436165,0.8338017401286645,0.8033764224604613,0.8477262940917052,1.5,-2
0131-1,2,2_04,7,4,2_05,nan,r_p,b,p_r/r_p,4.0,5.0,2.0,0.8638915460949449,0.9349322789953408,0.9409265551435092,1.071991272116277,0.9520760768877484,1.0492218126622743,1.5,-2
0131-1,2,2_02,9,2,2_03,2_02-03,r0,b,p0/r0,4.5,2.5,1.5,0.5884871622313871,0.6582352476393395,0.6788660426742525,0.6267289455132063,0.6869853856919946,0.5813533493185634,3.5,-4
0131-1,2,2_02,9,2,2_03,2_02-03,r,b,p/r,4.5,2.5,1.5,0.8272047699826937,0.791280255774391,0.951099415322444,0.9672287519516456,0.9579261013937688,0.9591805818567236,3.5,-4
0131-1,2,2_02,9,2,2_03,nan,r_p,b,p_r/r_p,4.5,1.5,1.5,0.7487737490542464,0.6736246440275218,0.8687739197183988,0.8748580760366621,0.889058889089046,0.867271485892797,3.5,-4
0131-2,1,1_09,2,9,1_10,1_09-10,r0,b,p0/r0,5.0,3.0,0.0,0.6537195563501157,0.6887915972540357,0.7388439660106221,0.6250599161868604,0.7348154843603465,0.6424816690112899,-3.5,3
0131-2,1,1_09,2,9,1_10,1_09-10,r,b,p/r,5.0,1.5,0.5,0.6667684542414472,0.760162062130028,0.7396303903522912,0.690952584138633,0.7517811922902486,0.7339607609358838,-3.5,3
0131-2,1,1_09,2,9,1_10,nan,r_p,b,p_r/r_p,5.0,4.0,2.0,0.7979099799869719,0.7956817201772755,0.8957124686084974,0.8716718329593861,0.9022575370950162,0.8932217431899169,-3.5,3
0131-2,1,1_07,4,7,1_08,1_07-08,r0,b,p0/r0,5.5,2.0,0.0,0.7291992643778453,0.6965065651410357,0.8523420034716522,0.8448673624458956,0.8940645251425153,0.7907063135037798,-1.5,1
0131-2,1,1_07,4,7,1_08,1_07-08,r,b,p/r,5.5,3.0,0.0,0.978568698617695,0.9073693709882696,1.0178041256790535,0.963508240216468,1.0413501271724015,0.988639376935398,-1.5,1
0131-2,1,1_07,4,7,1_08,nan,r_p,b,p_r/r_p,5.5,3.0,0.0,0.8514672627799379,0.8282808513896904,0.9573381256322048,0.9649884847978136,0.9475953316745986,0.92323946169168,-1.5,1
0131-2,1,1_05,6,5,1_06,1_05-06,r0,b,p0/r0,8.0,4.0,3.0,1.3283092999816222,1.2684160190815388,0.9498240541908752,0.975423456874116,0.97117538807601,1.04416029213676,0.5,-1
0131-2,1,1_05,6,5,1_06,1_05-06,r,b,p/r,8.0,4.0,3.0,1.3283092999816222,1.2684160190815388,1.0829954818349514,1.190306176590901,1.1193890806492943,1.144774103289056,0.5,-1
0131-2,1,1_05,6,5,1_06,nan,r_p,b,p_r/r_p,8.0,3.0,3.0,1.2840997182304632,1.077957031199622,1.0893365617251043,1.371644179772195,1.2032363942877689,1.2757703042590836,0.5,-1
0131-2,1,1_03,8,3,1_04,1_03-04,r0,b,p0/r0,6.0,1.0,1.0,0.8343113310623814,0.7605395885989803,0.8465619399323137,0.860513776234,0.8698179657110204,0.8636654008741713,2.5,-3
0131-2,1,1_03,8,3,1_04,1_03-04,r,b,p/r,6.0,2.0,1.0,1.1770981553861446,0.9594162780800296,0.859072814272189,0.7561135223589043,0.8734312771392393,0.8349456229451365,2.5,-3
0131-2,1,1_03,8,3,1_04,nan,r_p,b,p_r/r_p,6.0,2.0,1.0,1.0809065976910228,0.9140044382291588,1.0192846119486627,1.048889487828579,0.9670659084430224,0.9570695100370692,2.5,-3
0131-2,1,1_01,10,1,1_02,1_01-02,r0,b,p0/r0,4.0,4.0,1.0,0.8540356638039549,0.8571759491992316,0.7253504836178539,0.862509622023073,0.7324311337969005,0.8203043543627978,4.5,-5
0131-2,1,1_01,10,1,1_02,1_01-02,r,b,p/r,4.0,6.0,2.0,1.1226246014063563,1.0526441773037982,1.207583619700876,1.0457626525294397,1.1897132411982432,1.0495009002049362,4.5,-5
0131-3,2,2_03,2,3,2_02,2_02-03,p0,f,p0/r0,4.0,3.0,0.0,0.6237068317295553,0.5672227842749058,0.6746212049012043,0.5556045708153228,0.6610623208743401,0.5693756278891458,-3.5,-3
0131-3,2,2_03,2,3,2_02,nan,p_r,f,p_r/r_p,4.0,5.0,1.0,1.2538732266029675,0.9260831017068027,0.9889882341248796,1.0866555532431534,0.9837687911578624,1.0611063516697528,-3.5,-3
0131-3,2,2_05,4,5,2_04,2_04-05,p0,f,p0/r0,8.0,2.0,0.0,0.8918855353287515,0.7230369060344908,0.742055092543139,0.8357608092021571,0.7101596770299755,0.7733713009851069,-1.5,-1
0131-3,2,2_05,4,5,2_04,2_04-05,p,f,p/r,8.0,3.0,0.0,1.1172569256488856,0.9152041120112796,0.9618695373243566,0.9771724588672628,0.9512379798584808,0.992396270122142,-1.5,-1
0131-3,2,2_05,4,5,2_04,nan,p_r,f,p_r/r_p,8.0,4.0,0.0,1.2151944820403862,0.963604626819052,1.0288525788927088,1.0488206324204437,1.0245926179158924,1.065901312565139,-1.5,-1
0131-3,2,2_07,6,7,2_06,2_06-07,p0,f,p0/r0,8.0,3.5,0.0,0.5785750510600273,0.5749602735383165,0.8839868941244876,0.9904418936490148,0.8024365646209233,0.9084953799982448,0.5,1
0131-3,2,2_07,6,7,2_06,2_06-07,p,f,p/r,8.0,1.0,1.0,0.6676878153072981,0.6340385930146184,0.8687400875638757,0.6672574707313326,0.8642556497077455,0.6456779849660631,0.5,1
0131-3,2,2_07,6,7,2_06,nan,p_r,f,p_r/r_p,8.0,2.0,1.0,0.8307809011868338,0.9093186946877848,0.9234994674999184,0.7841754616750307,0.9202343197099728,0.7873797168534861,0.5,1
0131-3,2,2_09,8,9,2_08,2_08-09,p0,f,p0/r0,4.5,3.0,0.0,0.8121438975957985,0.6176961386455401,0.6266123795421703,0.8717794236759824,0.6265269848265564,0.7619409143851384,2.5,3
0131-3,2,2_09,8,9,2_08,2_08-09,p,f,p/r,4.5,4.0,0.0,0.8956985922183589,0.8081212791291221,0.7412202641436134,0.8426615317557125,0.7757466494214468,0.7870417551837249,2.5,3
0131-3,2,2_09,8,9,2_08,nan,p_r,f,p_r/r_p,4.5,1.0,0.0,0.8048100853342427,0.6641062340261413,0.7796600142057273,0.7749961995909505,0.8003755765253808,0.761061761470078,2.5,3
0131-3,2,2_11,10,11,2_10,2_10-11,p0,f,p0/r0,8.0,3.0,0.0,1.1261682344594812,0.8794390448014455,0.7410851506438165,0.8209559992155736,0.7536562953322196,0.8619967255142755,4.5,5
0131-3,2,2_11,10,11,2_10,2_10-11,p,f,p/r,8.0,4.0,0.0,1.2457058610319414,0.9653190343332037,0.894884205486192,0.9437160564075278,0.9241895989906996,0.9535217889530392,4.5,5
0131-2,2,2_02,1,2,2_01,2_01-02,p0,f,p0/r0,4.5,4.0,0.0,0.6077184064859696,0.6065945362584957,0.5610036609728928,0.6141069494608397,0.603976516422032,0.66690998360996,-4.5,-4
0131-2,2,2_02,1,2,2_01,2_01-02,p,f,p/r,4.5,5.0,0.0,0.7900765367030154,0.8290178225383711,0.8769617170874171,1.009869185693535,0.8865126614973511,1.015423782728751,-4.5,-4
0131-2,2,2_02,1,2,2_01,nan,p_r,f,p_r/r_p,4.5,3.0,0.0,0.7885636218855652,0.8195423221170182,0.9307565132344706,1.013019018491941,0.9190663905178292,0.9441925446395631,-4.5,-4
0131-2,2,2_04,3,4,2_03,2_03-04,p0,f,p0/r0,4.0,2.0,0.0,0.8222705611924013,0.7112167461633969,0.5532126997014348,0.6597383593101456,0.5938228068291816,0.5932946674817723,-2.5,-2
0131-2,2,2_04,3,4,2_03,2_03-04,p,f,p/r,4.0,2.0,0.0,0.8222705611924013,0.7112167461633969,0.7401198742498503,0.6929623460944268,0.6980700157435766,0.668096071621876,-2.5,-2
0131-2,2,2_04,3,4,2_03,nan,p_r,f,p_r/r_p,4.0,3.0,1.0,1.123862640663002,0.887785322074453,1.0406254898943723,1.005857389766344,1.0651366156005178,1.046606893124567,-2.5,-2
0131-2,2,2_06,5,6,2_05,2_05-06,p0,f,p0/r0,4.5,4.0,1.0,0.8984934966410413,0.78929439323012,0.9675327651856362,0.9966282841304908,0.9523305668166816,1.028467051719545,-0.5,0
0131-2,2,2_06,5,6,2_05,nan,p_r,f,p_r/r_p,4.5,2.5,2.5,1.2839796507281256,1.039339294887648,1.0537777051878163,1.1753668436143438,1.068347036124624,1.191925855847889,-0.5,0
0131-2,2,2_08,7,8,2_07,2_07-08,p0,f,p0/r0,3.5,2.5,0.0,0.9856352219111032,0.8952282846260298,0.7156858311333777,0.9102884482926422,0.7337144516509603,0.8639693178936225,1.5,2
0131-2,2,2_08,7,8,2_07,2_07-08,p,f,p/r,3.5,2.5,0.0,0.9856352219111032,0.8952282846260298,1.0085850781163663,1.0444368401287305,1.0377521726781451,1.0246664193039274,1.5,2
0131-2,2,2_08,7,8,2_07,nan,p_r,f,p_r/r_p,3.5,2.0,0.0,1.0098157418158793,0.927263112815712,0.8612679699867342,0.904221261419075,0.9413307444650242,0.8654182881729997,1.5,2
0131-2,2,2_10,9,10,2_09,2_09-10,p0,f,p0/r0,6.5,1.0,0.0,0.5163139688691337,0.4880192277349147,0.538747342210939,0.5688017818942915,0.5740650983153487,0.5405195917099247,3.5,4
0131-2,2,2_10,9,10,2_09,2_09-10,p,f,p/r,6.5,1.0,0.0,0.5163139688691337,0.4880192277349147,0.8692480799663437,0.658100255114118,0.8639144808226645,0.6680118101328644,3.5,4
0131-2,2,2_10,9,10,2_09,nan,p_r,f,p_r/r_p,6.5,1.0,1.0,0.6751656630529244,0.5884839643610555,0.757527603162689,0.7288123275514181,0.7712584798841156,0.6829959811182311,3.5,4
0131-3,1,1_10,1,10,1_11,1_10-11,r0,b,p0/r0,3.5,2.0,1.5,0.6530304453596569,0.6144667916068113,0.773324772398823,0.8055989299778729,0.7592059345830046,0.7597879412947284,-4.5,4
0131-3,1,1_10,1,10,1_11,1_10-11,r,b,p/r,3.5,2.5,1.5,0.8824720950131512,0.8306823804160911,0.7518370153443257,0.6855365800653443,0.7533464624054421,0.7363500525844788,-4.5,4
0131-3,1,1_10,1,10,1_11,nan,r_p,b,p_r/r_p,3.5,3.5,3.5,0.8687066876507429,0.7960157024576411,0.7009433489540953,0.6961522857991179,0.7156761412740452,0.6714192535593864,-4.5,4
0131-3,1,1_08,3,8,1_09,1_08-09,r0,b,p0/r0,5.5,2.5,0.0,0.6939300827887145,0.6761943457146176,0.6371101025718088,0.644299857802062,0.6458852419740995,0.6162069254402278,-2.5,2
0131-3,1,1_08,3,8,1_09,1_08-09,r,b,p/r,5.5,0.5,0.5,0.7132455070706459,0.6823629227671788,0.8570871349485376,0.703104590429799,0.9057723948520244,0.6815552794212631,-2.5,2
0131-3,1,1_08,3,8,1_09,nan,r_p,b,p_r/r_p,5.5,3.0,3.0,0.7753881544973579,1.0752835234896176,1.0314860389658955,1.013941430612485,1.0517806981714004,1.0211991669414962,-2.5,2
0131-3,1,1_06,5,6,1_07,1_06-07,r0,b,p0/r0,7.0,3.0,0.0,0.786229205001289,0.7376533087565998,1.130028510827818,1.0041307165045363,1.1345286405089776,0.996158962952306,-0.5,0
0131-3,1,1_06,5,6,1_07,1_06-07,r,b,p/r,7.0,3.0,0.0,0.6874438552278588,0.7219756089030406,0.8866179718963816,0.8638486345237255,0.9157291474876496,0.903989183224012,-0.5,0
0131-3,1,1_06,5,6,1_07,nan,r_p,b,p_r/r_p,7.0,2.0,0.0,0.5629551022554836,0.5363836500034598,0.8241748386986193,0.6983815540653681,0.8268823072568665,0.7156722679872922,-0.5,0
0131-3,1,1_04,7,4,1_05,1_04-05,r0,b,p0/r0,8.5,2.5,1.5,0.9859810861109084,0.9085046122165356,0.8303677429351876,0.8601307543988056,0.851394636832845,0.8507727336856848,1.5,-2
0131-3,1,1_04,7,4,1_05,1_04-05,r,b,p/r,8.5,2.5,1.5,0.8351863733779016,0.7546794799568384,0.9744150661085322,0.8149925107929404,0.979252886871687,0.8184498918963691,1.5,-2
0131-3,1,1_04,7,4,1_05,nan,r_p,b,p_r/r_p,8.5,3.5,1.5,0.7360667906391735,0.6358299300391483,0.7613712385886834,0.6499971591475663,0.7683497713407647,0.6560211240853909,1.5,-2
0131-3,1,1_02,9,2,1_03,1_02-03,r0,b,p0/r0,7.5,3.5,3.5,1.3582664755172908,1.032728532880799,1.0413744246202823,1.0902313593508624,0.9469554020376252,1.0018400067584448,3.5,-4
0131-3,1,1_02,9,2,1_03,1_02-03,r,b,p/r,7.5,3.5,3.5,1.3582664755172908,1.032728532880799,0.9956073477871912,1.0445486082729978,1.045519243062115,1.0621823844746932,3.5,-4
0131-3,1,1_02,9,2,1_03,nan,r_p,b,p_r/r_p,7.5,4.5,2.5,1.2617832560871944,1.0068298626763816,0.9156303845544314,0.9156303845544314,0.9621630942630576,0.9988226180208593,3.5,-4
0131-1,1,1_03,2,3,1_02,1_02-03,p0,f,p0/r0,6.0,2.0,0.0,0.582029225766151,0.6862987406656798,0.7222677730873881,0.889785910939404,0.7304741547886854,0.8624522088696425,-3.5,-3
0131-1,1,1_03,2,3,1_02,1_02-03,p,f,p/r,6.0,3.0,0.0,0.5873492279535889,0.7066457492903568,0.9384281532937218,0.899424084667755,0.8838999011117122,0.8778740358305553,-3.5,-3
0131-1,1,1_03,2,3,1_02,nan,p_r,f,p_r/r_p,6.0,4.0,4.0,0.8137869146011238,0.869918066027047,1.0821918506639108,1.1956841612336049,1.0680375711561303,1.1458441539712605,-3.5,-3
0131-1,1,1_05,4,5,1_04,1_04-05,p0,f,p0/r0,8.0,1.0,1.0,0.7903978617227153,0.7424297604269647,0.749472311775397,0.5061733989831302,0.7190163986395668,0.5876230252261581,-1.5,-1
0131-1,1,1_05,4,5,1_04,1_04-05,p,f,p/r,8.0,2.0,0.0,0.9241226814774254,0.9099713089378342,0.8838375302567987,0.8537870124777256,0.8913031844264553,0.8639956911709746,-1.5,-1
0131-1,1,1_05,4,5,1_04,nan,p_r,f,p_r/r_p,8.0,3.0,0.0,0.9507063168805712,0.8090734021061815,0.7884694451743812,0.7428604391329373,0.8097237062009013,0.7355415845620017,-1.5,-1
0131-1,1,1_07,6,7,1_06,1_06-07,p0,f,p0/r0,5.5,2.5,1.5,1.0609537684621595,0.7959545925558031,0.8306543214362596,0.8293405925145998,0.8282432772804299,0.8342673791698069,0.5,1
0131-1,1,1_07,6,7,1_06,1_06-07,p,f,p/r,5.5,2.5,1.5,1.0609537684621595,0.7959545925558031,0.917125741605016,0.8506423969205212,0.9248589320079948,0.8698911897591636,0.5,1
0131-1,1,1_07,6,7,1_06,nan,p_r,f,p_r/r_p,5.5,1.5,1.5,0.9657966196431392,0.8862489272323634,1.0468346777015158,1.0016545140084443,1.0744738819785775,0.9905899152195384,0.5,1
0131-1,1,1_09,8,9,1_08,1_08-09,p0,f,p0/r0,5.0,2.0,2.0,0.6045229764262512,0.5133706122931763,0.8945937034054448,0.6560060466681379,0.9130881975493716,0.6088590788853374,2.5,3
0131-1,1,1_09,8,9,1_08,1_08-09,p,f,p/r,5.0,2.0,2.0,0.6045229764262512,0.5133706122931763,0.9748192085848242,0.6560060466681379,0.9202496745030488,0.620727765978416,2.5,3
0131-1,1,1_09,8,9,1_08,nan,p_r,f,p_r/r_p,5.0,2.0,2.0,0.8387090704199247,0.7137178919642353,0.8981567998683923,0.8369996398653804,0.924524802889854,0.8564619894086442,2.5,3
0131-1,1,1_11,10,11,1_10,1_10-11,p0,f,p0/r0,9.0,3.0,3.0,0.9421304623148978,0.911681947196503,0.991473840142924,0.98981784104993,0.9872184042270056,1.0006117012417977,4.5,5
0131-1,1,1_11,10,11,1_10,1_10-11,p,f,p/r,9.0,3.0,3.0,0.9421304623148978,0.911681947196503,0.991473840142924,0.98981784104993,0.9875316847066546,1.0017827141869775,4.5,5
0203-2,1,1_03,2,3,1_02,1_02-03,p0,f,p0/r0,6.0,1.0,0.0,0.6317124855546619,0.6119344275929406,0.7222677730873881,0.7688095378110584,0.7304741547886854,0.8014659976536856,-3.5,-3
0203-2,1,1_03,2,3,1_02,1_02-03,p,f,p/r,6.0,3.0,0.0,0.7701189015530148,0.7600383280435498,0.9384281532937218,0.9639965599528212,0.8838999011117122,0.9649204420802688,-3.5,-3
0203-2,1,1_03,2,3,1_02,nan,p_r,f,p_r/r_p,6.0,4.0,3.0,1.1345417459017555,0.98758058230902,1.0821918506639108,1.2251437903835416,1.0680375711561303,1.1811098197413383,-3.5,-3
0203-2,1,1_05,4,5,1_04,1_04-05,p0,f,p0/r0,8.0,3.0,0.0,0.7582850832714757,0.7391168974788248,0.749472311775397,0.7465521006438772,0.7190163986395668,0.6956689741648171,-1.5,-1
0203-2,1,1_05,4,5,1_04,1_04-05,p,f,p/r,8.0,3.0,0.0,0.8629537221163638,0.9129080749808314,0.8838375302567987,0.8919460138022883,0.8913031844264553,0.8492144959679896,-1.5,-1
0203-2,1,1_05,4,5,1_04,nan,p_r,f,p_r/r_p,8.0,3.0,2.0,0.951812598357584,0.9862271556563726,0.7884694451743812,0.8603986766394501,0.8097237062009013,0.8840952985615187,-1.5,-1
0203-2,1,1_07,6,7,1_06,1_06-07,p0,f,p0/r0,5.5,3.5,1.5,0.84114515555286,0.8590158031181135,0.8306543214362596,0.792460965336324,0.8282432772804299,0.7962227411873467,0.5,1
0203-2,1,1_07,6,7,1_06,1_06-07,p,f,p/r,5.5,3.5,1.5,0.84114515555286,0.8590158031181135,0.917125741605016,0.8614335095365026,0.9248589320079948,0.870676204935451,0.5,1
0203-2,1,1_07,6,7,1_06,nan,p_r,f,p_r/r_p,5.5,3.5,1.5,1.3340042524981215,0.9326005082061531,1.0468346777015158,1.1345547705388503,1.0744738819785775,1.129647830164994,0.5,1
0203-2,1,1_09,8,9,1_08,1_08-09,p0,f,p0/r0,5.0,2.0,2.0,1.087278720877418,0.9144365989794856,0.8945937034054448,1.0095015893452637,0.9130881975493716,1.0487205068335896,2.5,3
0203-2,1,1_09,8,9,1_08,1_08-09,p,f,p/r,5.0,2.0,2.0,1.087278720877418,0.9144365989794856,0.9748192085848242,0.9753718423235485,0.9202496745030488,1.0450544033113445,2.5,3
0203-2,1,1_09,8,9,1_08,nan,p_r,f,p_r/r_p,5.0,2.0,2.0,1.038524880817406,0.8836154175971794,0.8981567998683923,0.911738105474838,0.924524802889854,1.0178100183481982,2.5,3
0203-2,1,1_11,10,11,1_10,1_10-11,p0,f,p0/r0,9.0,3.0,1.0,1.0671264576614874,0.9755844017458396,0.991473840142924,1.01923493280595,0.9872184042270056,1.0338942116860503,4.5,5
0203-2,1,1_11,10,11,1_10,1_10-11,p,f,p/r,9.0,3.0,1.0,1.0671264576614874,0.9755844017458396,0.991473840142924,1.01923493280595,0.9875316847066546,1.0328015498507186,4.5,5
0204-1,1,1_10,1,10,1_11,1_10-11,r0,b,p0/r0,3.5,3.0,0.0,0.8039494854782503,0.7349412999360395,0.773324772398823,0.7623150864891367,0.7592059345830046,0.7346179940035376,-4.5,4
0204-1,1,1_10,1,10,1_11,1_10-11,r,b,p/r,3.5,3.0,0.0,0.8039494854782503,0.7349412999360395,0.7518370153443257,0.7623150864891367,0.7533464624054421,0.7303681264775664,-4.5,4
0204-1,1,1_10,1,10,1_11,nan,r_p,b,p_r/r_p,3.5,5.5,2.5,0.9838720423590498,0.9547177636074908,0.7009433489540953,0.7853166632163944,0.7156761412740452,0.8346875200253496,-4.5,4
0204-1,1,1_08,3,8,1_09,1_08-09,r0,b,p0/r0,5.5,4.0,0.0,0.9367218827136278,0.9349748768711876,0.6371101025718088,0.7492624869828965,0.6458852419740995,0.7836814835102258,-2.5,2
0204-1,1,1_08,3,8,1_09,1_08-09,r,b,p/r,5.5,3.0,1.5,0.9444111880568828,0.9034519297198268,0.8570871349485376,0.97697138633675,0.9057723948520244,0.9386542694236998,-2.5,2
0204-1,1,1_08,3,8,1_09,nan,r_p,b,p_r/r_p,5.5,2.5,2.5,1.0293542340430148,0.963725035919238,1.0314860389658955,1.1109631560189497,1.0517806981714004,1.0826991755162392,-2.5,2
0204-1,1,1_06,5,6,1_07,1_06-07,r0,b,p0/r0,7.0,6.0,0.0,0.654990682115263,0.7379382256599032,1.130028510827818,1.164713471139113,1.1345286405089776,1.1533353176868215,-0.5,0
0204-1,1,1_06,5,6,1_07,1_06-07,r,b,p/r,7.0,6.0,0.0,0.684537119289801,0.7015581325934332,0.8866179718963816,0.8921376335463765,0.9157291474876496,0.9153188241934148,-0.5,0
0204-1,1,1_06,5,6,1_07,nan,r_p,b,p_r/r_p,7.0,4.0,0.0,0.6100766448313543,0.7443409227810986,0.8241748386986193,0.7827346119582632,0.8268823072568665,0.7977707674686253,-0.5,0
0204-1,1,1_04,7,4,1_05,1_04-05,r0,b,p0/r0,8.5,2.5,1.5,0.9427053961122696,0.9435417772347792,0.8303677429351876,0.945750565051908,0.851394636832845,0.9383490782101866,1.5,-2
0204-1,1,1_04,7,4,1_05,1_04-05,r,b,p/r,8.5,2.5,1.5,0.9427053961122696,0.9435417772347792,0.9744150661085322,1.0710121189946271,0.979252886871687,1.0468761675595002,1.5,-2
0204-1,1,1_04,7,4,1_05,nan,r_p,b,p_r/r_p,8.5,3.5,2.5,0.9184389673073148,0.9429572371125244,0.7613712385886834,0.8114218111697233,0.7683497713407647,0.7910177912812563,1.5,-2
0204-1,1,1_02,9,2,1_03,1_02-03,r0,b,p0/r0,7.5,3.5,2.5,1.336398488185881,1.0155657712375723,1.0413744246202823,1.2063380401949462,0.9469554020376252,1.057662388500423,3.5,-4
0204-1,1,1_02,9,2,1_03,1_02-03,r,b,p/r,7.5,3.5,2.5,1.336398488185881,1.0155657712375723,0.9956073477871912,1.2063380401949462,1.045519243062115,1.114813134613487,3.5,-4
0204-1,1,1_02,9,2,1_03,nan,r_p,b,p_r/r_p,7.5,8.5,4.5,1.4401824793688258,1.1190125855038775,0.9156303845544314,1.0087634999621558,0.9621630942630576,1.0644642733488658,3.5,-4
0204-1,2,2_03,2,3,2_02,2_02-03,p0,f,p0/r0,4.0,3.0,0.0,0.4843574123282225,0.6034129580978491,0.6746212049012043,0.6835477936605387,0.6610623208743401,0.681889327124274,-3.5,-3
0204-1,2,2_03,2,3,2_02,2_02-03,p,f,p/r,4.0,4.0,0.0,0.694652290363268,0.7211688904405058,0.7754058197130078,0.7754058197130078,0.7891018871523078,0.7958701409411071,-3.5,-3
0204-1,2,2_03,2,3,2_02,nan,p_r,f,p_r/r_p,4.0,2.0,1.0,0.9749375758770048,0.9247192112004414,0.9889882341248796,0.9605422674489156,0.9837687911578624,0.9919598326382464,-3.5,-3
0204-1,2,2_05,4,5,2_04,2_04-05,p0,f,p0/r0,8.0,3.0,0.0,0.6496142712278952,0.7168294340092569,0.742055092543139,0.8442465047478631,0.7101596770299755,0.7899488717817845,-1.5,-1
0204-1,2,2_05,4,5,2_04,2_04-05,p,f,p/r,8.0,3.0,0.0,0.8475472002961123,0.8519273051349663,0.9618695373243566,0.9147365491715912,0.9512379798584808,0.9362944322906864,-1.5,-1
0204-1,2,2_05,4,5,2_04,nan,p_r,f,p_r/r_p,8.0,3.0,0.0,0.8826737814458117,0.9238001655131204,1.0288525788927088,1.1152901631079728,1.0245926179158924,1.1138376824591696,-1.5,-1
0204-1,2,2_07,6,7,2_06,2_06-07,p0,f,p0/r0,8.0,3.5,0.0,0.3368826668654748,0.3421720182024483,0.8839868941244876,0.5107425287105932,0.8024365646209233,0.5159871115143695,0.5,1
0204-1,2,2_07,6,7,2_06,2_06-07,p,f,p/r,8.0,3.0,0.0,0.7184125131362299,0.7855385631172349,0.8687400875638757,0.8801256888084787,0.8642556497077455,0.8660765950492064,0.5,1
0204-1,2,2_07,6,7,2_06,nan,p_r,f,p_r/r_p,8.0,2.0,0.0,0.7503936256673557,0.730424995980586,0.9234994674999184,0.8579331818696307,0.9202343197099728,0.8685741587588441,0.5,1
0204-1,2,2_09,8,9,2_08,2_08-09,p0,f,p0/r0,4.5,4.0,0.0,0.7101579793406908,0.6798060633245341,0.6266123795421703,0.6329312852420704,0.6265269848265564,0.624338804465282,2.5,3
0204-1,2,2_09,8,9,2_08,2_08-09,p,f,p/r,4.5,4.0,0.0,0.724281082715303,0.7327910185232017,0.7412202641436134,0.7212117114717888,0.7757466494214468,0.6863159652465256,2.5,3
0204-1,2,2_09,8,9,2_08,nan,p_r,f,p_r/r_p,4.5,2.5,1.5,0.5745251166574714,0.687837581548618,0.7796600142057273,0.7665819529671969,0.8003755765253808,0.8226480567993142,2.5,3
0204-1,2,2_11,10,11,2_10,2_10-11,p0,f,p0/r0,8.0,3.5,1.5,0.8789221034530779,0.7150250892955152,0.7410851506438165,0.7962776120406672,0.7536562953322196,0.7737964609243191,4.5,5
0204-1,2,2_11,10,11,2_10,2_10-11,p,f,p/r,8.0,3.0,0.0,0.6861389702536593,0.62690073562397,0.894884205486192,0.840150282467389,0.9241895989906996,0.8534392517698121,4.5,5
0203-2,2,2_10,1,10,2_11,2_10-11,r0,b,p0/r0,6.5,2.5,0.0,0.7504764965150884,0.748494887916056,0.8490979737089769,0.8731848590820211,0.7855429889764741,0.8592323302524819,-4.5,4
0203-2,2,2_10,1,10,2_11,2_10-11,r,b,p/r,6.5,1.5,1.5,0.5990498809065716,0.6854769364253879,0.7854936149421183,0.88169972714461,0.780853499936595,0.864802451702946,-4.5,4
0203-2,2,2_10,1,10,2_11,nan,r_p,b,p_r/r_p,6.5,1.5,1.5,0.5941823595331855,0.6892243366773319,0.9087575240608854,0.970303749128618,0.9166580057405485,0.9501325925932488,-4.5,4
0203-2,2,2_08,3,8,2_09,2_08-09,r0,b,p0/r0,3.5,4.0,0.0,1.1873224381506424,1.0851587577204764,0.5348628950830157,0.6278304875714276,0.609714985450266,0.7519714462783618,-2.5,2
0203-2,2,2_08,3,8,2_09,2_08-09,r,b,p/r,3.5,4.0,0.0,1.1873224381506424,1.0851587577204764,0.7541874149690783,0.8912609142562931,0.8000023937129503,0.9432342386873546,-2.5,2
0203-2,2,2_08,3,8,2_09,nan,r_p,b,p_r/r_p,3.5,2.0,0.0,1.159854718517515,0.9891201362165272,0.9877248429537974,1.1473724063104778,1.0051441279147164,1.1087212418281551,-2.5,2
0203-2,2,2_06,5,6,2_07,2_06-07,r0,b,p0/r0,4.5,5.0,1.0,0.8384280659960072,0.8434375031144073,1.0297935256593995,1.187314494425168,0.9892194054211482,1.1422210903207366,-0.5,0
0203-2,2,2_06,5,6,2_07,2_06-07,r,b,p/r,4.5,6.0,1.0,1.0134271324051571,0.9842636671397867,1.1564000275490878,1.243157691843571,1.160720291167556,1.2248489885367952,-0.5,0
0203-2,2,2_06,5,6,2_07,nan,r_p,b,p_r/r_p,4.5,4.0,2.0,1.0840069442018925,0.969215606034669,1.0126993503907382,1.091058950597269,1.030339364794013,1.134618644799183,-0.5,0
